ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
16396	Mbya	SICK	mbaʔeatʃɨ	mbaʔeatʃɨ	m/b a ʔ e + a tʃ ɨ	m/b a ʔ e + a tʃ ɨ	2001	1818 14350	SICK ?	doente2	
16737	Guarani	SICK	asɨ	asɨ	a s ɨ	- a s - - - - - ɨ	2001	14350	SICK	doente2	
17076	Old_Guarani	SICK	asɨ	asɨ	a s ɨ	- a s - - - - - ɨ	2001	14350	SICK	doente2	
17333	Ache	SICK	atʃɨ	atʃɨ	a tʃ ɨ	- a tʃ - - - - ɨ - -	2001	14350	SICK	doente2	
17793	Kaiowa	SICK	hasɨ	hasɨ	h a s ɨ	h a s - - - - - ɨ	2001	14350	SICK	doente2	
18092	Tapiete	SICK	hãʔi	hãʔi	h ã ʔ i	h ã ʔ - - - - - i	2001	14350	SICK	doente	
18576	Omagua	SICK	aikua	aikua	ai k ua	ai k ua	2002	14351	SICK	doente	
18843	Kokama	SICK	ajkua	ajkua	a j k ua	- a j - k ua - - -	2002	14351	SICK	doente	
18998	Karitiana	SICK	kindutí	kindutí	k i n d u t í	k i n d u t í	3621	1829	SICK		
20909	Wayoro	SICK	jati	jati	j a t i	j a t i	2001	14350	SICK		
21996	Kepkiriwat	SICK	iati(namina)	iati(namina)	i a t i	i a t i	2001	14350	SICK		
25130	LGA XVIII	SICK	mbaeasɨbora	mbaeasɨbora	m/b a e + a s ɨ + b o r a	m/b a e + a s ɨ + b o r a	5165	16725 14350 3732	THING SICK NOMINALIZER		
269	Karo	SING	óra	óra	ó r a	- - ó r - - a -	2009	14404	SING	cantar	
555	Purubora	SING	i	i	i	i	2015	14407	SING	cantar	
1070	Makurap	SING	tʃako	tʃako	tʃ a k o	tʃ a k o -	3198	1230	SING	cantar	
1393	Wayoro	SING	gora (nãm)	gora	g o r a	- g o r - - a -	2009	14404	SING	cantar	
2146	Akuntsu	SING	niã / ãta 	niã	n i ã	n i ã	3209	14402	SING	cantar	
3003	Gavião	SING	berra	berra	b e rː a	- b e rː a - - -	3193	1225	SING	cantar	
3318	Monde	SING	mboreβa	mboreβa	m/b o r e β a	- m/b o r e β a -	3193	1225	SING	cantar	
3542	Arua	SING	barewá	barewá	b a r e w á	- b a r e w á -	3193	1225	SING	cantar	
4934	Xipaya	SING	bɨja	bɨja	b ɨ j a	- b ɨ j a - - -	3208	1240	SING	cantar	
5263	Juruna	SING	abɨá / buijána	abɨá	a b ɨ á	a b ɨ á	3208	1240	SING	cantar	
5264	Juruna	SING	abɨá / buijána	buijána	b ui j á n a	b ui j á n - a	2012	14408	SING	cantar	
5961	Kuruaya	SING	ðekabiðoðon	ðekabiðoðon	ð e k a b i ð o ð o n	ð e k a b i ð o ð o n	2014	14406	SING	cantar	
6310	Mawe	SING	mepɨ	mepɨ	m e p ɨ	m e p ɨ -	2010	14403	SING	cantar	
6623	Aweti	SING	tepɨ	tepɨ	t e p ɨ	t e p ɨ -	2010	14403	SING	cantar	
6977	Parakana	SING	ʃeʔegan	ʃeʔegan	ʃ e ʔ e g a n	ʃ e ʔ e - g a n -	2011	15315	SPEAK	cantar	
7234	Asurini_Tocantins	SING	seʔengát	seʔengát	s e ʔ e n g á t	s e ʔ e n g á t	5024	3569	SING	cantar	
7538	Surui_Aikewara	SING	seʔeŋaɾ	seʔeŋaɾ	s e ʔ e ŋ a ɾ	s e ʔ e ŋ - a ɾ -	2011	14405	SING	cantar2	
7828	Tapirape	SING	marãka	marãka	m a r ã k a	- m a r ã k a -	3206	2438	RATTLE	cantar	
9085	Parintintin	SING	mbɨʔɨi	mbɨʔɨi	m/b ɨ ʔ ɨi	- m/b ɨ ʔ ɨi - - -	3203	1235	SING	cantar1	
9396	Amondawa	SING	mbɨʔɨi	mbɨʔɨi	m/b ɨ ʔ ɨi	- m/b ɨ ʔ ɨi - - -	3203	1235	SING	cantar1	
9721	Tenharim	SING	mbɨʔɨi	mbɨʔɨi	m/b ɨ ʔ ɨi	- m/b ɨ ʔ ɨi - - -	3203	1235	SING	cantar1	
10134	Urueuwauwau	SING	mbɨʔɨi	mbɨʔɨi	m/b ɨ ʔ ɨi	- m/b ɨ ʔ ɨi - - -	3203	1235	SING	cantar1	
10752	Arawete	SING	jija	jija	j i j a	- j i j a - - -	3192	1224	SING	cantar	
11917	Wayampi	SING	jenga	jenga	j e n/g a	j e n/g a	2011	15315	SPEAK	cantar2	
12737	Anambe	SING	jeʔẽgã	jeʔẽgã	j e ʔ ẽ g ã	j e ʔ ẽ - g ã - -	1836	1223	SING	cantar2	
13913	Tupinamba	SING	ɲeʔeŋgaɾ	ɲeʔeŋgaɾ	ɲ e ʔ e ŋ a ɾ	ɲ e ʔ e ŋ  a ɾ	2011	14405	SING	cantar2	
15429	Siriono	SING	ɨraseɨ / kuru	ɨraseɨ	ɨ r a s e ɨ	ɨ r a s e ɨ	3204	1236	SING	cantar	
16397	Mbya	SING	poraej	poraej	p o r a ei	p o r a ei	3199	1231	SING	cantar	
16738	Guarani	SING	purahéj	purahéj	p u r a h éi	p u r a h éi	3196	1228	SING	cantar	
17077	Old_Guarani	SING	mburahej	mburahej	m/b u r a h e j	- m/b u r a h e j	2988	898	SING	cantar	
17560	Xeta	SING	paraj	paraj	p a r a j	- p a r a j - -	3207	1239	SING	cantar	
18093	Tapiete	SING	pɨrahe	pɨrahe	p ɨ r a h e	- p ɨ r a h e -	3196	1228	SING	cantar	
18577	Omagua	SING	ikiara	ikiara	i k i a r a	i k i a r a	3201	1233	SING	cantar	
18999	Karitiana	SING	hɨ̃rɨ̃ɲ	hɨ̃rɨ̃ɲ	h ɨ̃ r ɨ̃ ɲ	h ɨ̃ r ɨ̃ ɲ	1477	160	SING		
19094	Nheengatu	SING	ɲeeŋgári	ɲeeŋgári	ɲ eː n/g á r i	ɲ eː n/g á r i	2011	14405	SING		
19429	Asurini_Tocantins	SING	aʔɨŋ	aʔɨŋ	a ʔ ɨ ŋ	a ʔ ɨ ŋ	3194	1226	SING		Only woman
19525	Cinta-Larga	SING	bérewá	bérewá	b é r e w á	b é r e w á	3193	1225	SING		
20083	Mundurukú	SING	dʒebibodon	dʒebibodon	dʒ e b i b o d o n	dʒ e b i b o d o n	2014	14406	SING		
20161	Ache	SING	preʔe	preʔe	p r e ʔ e	p r e ʔ e	3197	1229	SING		
20609	Guaja	SING	jã	jã	j ã	j ã	3192	1224	SING		
20862	Zoe	SING	dider	dider	d i d e r	d i d e r	2910	689	SING		
21380	Uruku	SING	oʔra	oʔra	o ʔ r a	o ʔ r a	2009	14404	SING		
21381	Mekens	SING	kuɾa	kuɾa	k u ɾ a	k u ɾ a	2009	14404	SING		
21416	Kokama	SING	ikara	ikara	i k a r a	i k a r a	2009	14404	SING		
21636	Teko	SING	(ka)nigat	nigat	n i g a t	n i g a t	2011	14405	SING		
21730	Zoro	SING	berea	berea	b e r ea	b e r ea	3193	1225	SING		
21810	Guarayo	SING	porasei / sapukai	porsei	p o r a s ei	p o r a s ei	3196	1228	SING		
21811	Guarayo	SING	porasei / sapukai	sapukai	s a p u k ai	s a p u k ai	3412	1539	SING		Sing in Guarayo
21925	Kaapor	SING	jɪŋaɾ	jɪŋaɾ	j ɪ ŋ a ɾ	j ɪ ŋ a ɾ	2011	14405	SING		
22360	Akuntsu	SING	niã / ãta 	ãta	ã t a	ã t a	4012	2364	SING		
22361	Tupari	SING	otawakʔa	otawakʔa	o t a w a k ʔ a	o t a w a k ʔ a	4012	2364	SING		
22632	Ava_Canoeiro	SING	nin	nin	n i n	n i n	4108	2473	SING		
22744	Kamajura	SING	maraka	maraka	m a r a k a	m a r a k a	3206	2438	RATTLE		
22807	Matanau	SING	kɨkɨere	kɨkɨere	k ɨ k ɨ e r e	k ɨ k ɨ e r e	5028	2658	SING		
22808	Surui-Paiter	SING	merewa	merewa	m e r e w a	m e r e w a	3193	1225	SING		
22827	Surui-Paiter	SING	merewa	merewa	m e r e w a	m e r e w a	3193	1225	SING		
23540	Açuã Tupi	SING	baʔui	baʔui	b a ʔ ui	b a ʔ ui	3203	1235	SING		
23786	Kayabi	SING	aʔaŋ	aʔaŋ	a ʔ a ŋ	a ʔ a ŋ	3194	1226	SING		
23895	Warazu	SING	ðeroki	ðeroki	ð e r o k i	ð e r o k i	4777	3266	SING		
23924	Siriono	SING	ɨraseɨ / kuru	kuru	k u r u	k u r u	2009	14404	SING		
25133	LGA XVIII	SING	ɲeeŋgar	ɲeeŋgar	ɲ ee ŋ g a r	ɲ ee ŋ g a r	2011	14405	SING		
25432	Chiriguano	SING	purae	purae	p u r ae	p u r ae	3196	1228	SING		
25753	Guajajara	SING	zeŋar	zeŋar	z e ŋ a r	z e ŋ a r	2011	14405	SING		
25754	Tembe	SING	zeŋar	zeŋar	z e ŋ a r	z e ŋ a r	2011	14405	SING		
27123	Yuki	SING	joʔ	joʔ	j o ʔ	j o ʔ					
270	Karo	SISTER	anãtŋa	anãtŋa	a n ã t ŋ a	a n - ã - t ŋ - - a -	2020	14441	SISTER	irma	
556	Purubora	SISTER	õã / aʃá	õã	õã	õã	2018	14439	SISTER	irma	
557	Purubora	SISTER	õã / aʃá	aʃá	a ʃ á	a ʃ á -	2022	14443	SISTER	irma	
1071	Makurap	SISTER	kojtpet et	kojtpet et	k o j t p e t + e t	k o j t p - - - e t - + - - - e t - - -	2016	14437 14439	SISTER _sister	irma	
2667	Cinta-Larga	SISTER	umpar	umpar	u m p a r	u m p a r	2021	14442	SISTER	irma	
3543	Arua	SISTER	ambojd	ambojd	a m + b o j d	a m + b o j d	2020	14442 2271	SISTER RELATIVE.DISTANT	irma	
3656	Matanau	SISTER	ambóoj	ambóoj	a m + b óː j	a m + b óː j	2020	14442 2271	SISTER RELATIVE.DISTANT	irma	
3704	Kabanae	SISTER	undʒehí	undʒehí	u n dʒ e h í	u n dʒ e h í	2018	14439	SISTER	irma	
4634	Arikem	SISTER	isɨka	isɨka	i s ɨ k a	i s ɨ k a - -	2019	14440	SISTER	irma	
5265	Juruna	SISTER	wandʒi / aĩbí	wandʒi	w a n dʒ i	w a n dʒ i	2018	14439	SISTER	irma	
5266	Juruna	SISTER	wandʒi / aĩbí	aĩbí	a ĩ b í	a ĩ b - - í - -	2021	14442	SISTER	irma	
5962	Kuruaya	SISTER	niwanum	niwanum	n i w a n u m	n i w a n u m - -	2017	14438	SISTER	irma	
6311	Mawe	SISTER	kɨpɨʔɨt / nɨt	kɨpɨʔɨt	k ɨ p ɨ ʔ ɨ t	k ɨ - - p - ɨ ʔ ɨ t -	2016	14437	SISTER	irma1	
6312	Mawe	SISTER	kɨpɨʔɨt / nɨt	nɨt	n ɨ t	- n - ɨ - t - - - - -	2020	14441	SISTER	irma1	
6624	Aweti	SISTER	niɨt	niɨt	n iɨ t	- n - iɨ - t - - - - -	2020	14441	SISTER	irma1	
6978	Parakana	SISTER	enɨr	enɨr	e n ɨ r	- - - e n ɨ r - -	2017	14438	SISTER	irma1	
7235	Asurini_Tocantins	SISTER	kɨpɨʔɨra	kɨpɨʔɨra	k ɨ p ɨ ʔ ɨ r a	k ɨ - - p - ɨ ʔ ɨ r a	2016	14437	SISTER	irma2	
7539	Surui_Aikewara	SISTER	emira	emira	e m i r a	- - - e m i r a -	2017	14438	SISTER	irma1	
7829	Tapirape	SISTER	kɨpɨhɨt	kɨpɨhɨt	k ɨ p ɨ h ɨ t	k ɨ - - p - ɨ h ɨ t -	2016	14437	SISTER	irma2	
8143	Tembe	SISTER	enira	enira	e n i r a	- - - e n i r a -	2017	14438	SISTER	irma1	
8476	Guajajara	SISTER	eɨnir	eɨnir	eɨ n i r	- - - eɨ n i r - -	2017	14438	SISTER	irma1	
8749	Apiaka	SISTER	sirendera	sirendera	s i r e n/d e r a	s i r e n/d e r a	2018	14438	SISTER	irma1	
9086	Parintintin	SISTER	endɨr	endɨr	e n/d ɨ r	- - - e n/d ɨ r -	2018	14439	SISTER	irma1	
9397	Amondawa	SISTER	endɨr	endɨr	e n/d ɨ r	- - - e n/d ɨ r -	2018	14439	SISTER	irma1	
9722	Tenharim	SISTER	endɨr	endɨr	e n/d ɨ r	- - - e n/d ɨ r -	2018	14439	SISTER	irma1	
10135	Urueuwauwau	SISTER	endɨr	endɨr	e n/d ɨ r	- - - e n/d ɨ r -	2018	14439	SISTER	irma1	
10473	Kayabi	SISTER	enɨra	enɨra	e n ɨ r a	- - - e n ɨ r a -	2017	14438	SISTER	irma1	
10753	Arawete	SISTER	anĩ	anĩ	a n ĩ	a n ĩ	2017	14438	SISTER	irma1	
11218	Amanaye	SISTER	enɨ	enɨ	e n ɨ	- - - e n ɨ - - -	2017	14438	SISTER	irma1	
11521	Teko	SISTER	kuɲa	kuɲa	k u ɲ a	- - k u ɲ a - - -	5074	19359	WOMAN	irma3	
11918	Wayampi	SISTER	kujã	kujã	k u j ã	- - - k u j ã	2019	14440	SISTER	irma3	
12491	Kaapor	SISTER	enɨr	enɨr	e n ɨ r	- - - e n ɨ r - -	2017	14438	SISTER	irma1	
12738	Anambe	SISTER	enɨ	enɨ	e n ɨ	- - - e n ɨ - - -	2017	14438	SISTER	irma1	
12834	Turiwara	SISTER	enɨra	enɨra	e n ɨ r a	- - - e n ɨ r a -	2017	14438	SISTER	irma1	
13056	Kamajura	SISTER	enɨr	enɨr	e n ɨ r	- - - e n ɨ r - -	2017	14438	SISTER	irma1	
13329	Asurini_Xingu	SISTER	kɨpɨʔɨra	kɨpɨʔɨra	k ɨ p ɨ ʔ ɨ r a	k ɨ - - p - ɨ ʔ ɨ r a	2016	14437	SISTER	irma2	
13554	Ava_Canoeiro	SISTER	pɨkɨr	pɨkɨr	p ɨ k ɨ r	- p ɨ k ɨ r -	2019	14440	SISTER	irma4	
14557	Tupí Austral	SISTER	enduhi / randi / endira	enduhi	e n/d u h i	- - - e n/d u h i	2018	14439	SISTER	irma	
14558	Tupí Austral	SISTER	enduhi / randi / endira	randi	r a n/d i	- - r a n/d i - -	2018	14439	SISTER	irma	
14559	Tupí Austral	SISTER	enduhi / randi / endira	endira	e n/d i r a	- - - e n/d i r a	2018	14439	SISTER	irma	
14807	Yuki	SISTER	rikĩ	rikĩ	r i k ĩ	- r i k ĩ - -	2019	14440	SISTER	irma4	
15094	Guarayo	SISTER	indɨr	indɨr	i n/d ɨ r	- - - i n/d ɨ r -	2018	14439	SISTER	irma1	
15430	Siriono	SISTER	ari	ari	a r i	- - - - - a r i	2021	14442	SISTER	irma5	
15686	Warazu	SISTER	éɨɲi	éɨɲi	éɨ ɲ i	- - - éɨ ɲ i - - -	2017	14438	SISTER	irma1	
15955	Chiriguano	SISTER	eindɨ	eindɨ	ei n/d ɨ	- - - ei n/d ɨ - -	2018	14439	SISTER	irma1	
16101	Jora	SISTER	nir / nuŋe	nir	n i r	- - - - n i r - -	2017	14438	SISTER	irma1	
16102	Jora	SISTER	nir / nuŋe	nuŋe	n u ŋ e	n - - u ŋ e - - -	2017	14438	SISTER	irma1	nuŋe is the genitive form
16398	Mbya	SISTER	enɨ	enɨ	e n ɨ	- - - e n ɨ - - -	2017	14438	SISTER	irma1	
16739	Guarani	SISTER	tɨke	tɨke	t ɨ k e	- t ɨ k e - -	2019	14440	SISTER	irma6	
17334	Ache	SISTER	inɨ / pawe kudʒa	inɨ	i n ɨ	- - - i n ɨ - - -	2017	14438	SISTER	irma1	
17561	Xeta	SISTER	dʒakʊj	dʒakʊj	dʒ a k ʊ j	- dʒ a k ʊ j -	2019	14440	SISTER	irma7	
17794	Kaiowa	SISTER	eindɨ	eindɨ	ei n/d ɨ	- - - ei n/d ɨ - -	2018	14439	SISTER	irma1	
18094	Tapiete	SISTER	hindɨ	hindɨ	h i n/d ɨ	h - - i n/d ɨ - -	2018	14439	SISTER	irma1	
18578	Omagua	SISTER	kunia	kunia	k u n ia	- - k u n ia - - -	2017	14438	SISTER	irma	
18844	Kepkiriwat	SISTER	onon	onon	o n o n	- - o n o n - - -	2017	14438	SISTER	irma	
20176	Ache	SISTER	inɨ / pawe kudʒa	pawe kudʒa	p a w e k u dʒ a	p a w e k u dʒ a	3033	958	SISTER		
20910	Wayoro	SISTER	kɨpi	kɨpi	k ɨ p i	k ɨ p i	2016	14437	SISTER		
21429	Kokama	SISTER	paja / kunia	paja 	p a j a	p a j a	3233	1275	SISTER		sister of woman
21430	Kokama	SISTER	paja / kunia	kunia	k u n ia	k u n ia	2017	14442	SISTER		sister of man
24784	Mawe 1833	SISTER	kapéi	kapéi	k a p éi	k a p éi	5052	3613	SISTER		Erased letter between "e" and "i" 
24892	Apiaka 1830	SISTER	endira	endira	e n/d i r a	e n/d i r a	2018	14438	SISTER		
26539	Mekens	SISTER	kojpe	kojpe	k o j p e	k o j p e	2016	14437	SISTER		
26845	Gavião	SISTER	paàt	paàt	p a à t	p a à t	5738	4287	SISTER		
271	Karo	SKIN	aʔ peonpeʔ	aʔ peonpeʔ	a ʔ + p eo n p e ʔ	- - - a ʔ - - - + p eo n p e ʔ	2023	14547 14551	SKIN _skin	pele	
558	Purubora	SKIN	tabe	tabe	t a b e	t a b e - - - -	2023	14547	SKIN	pele	
789	Ramarama	SKIN	beoʔdn	beoʔdn	b eo ʔ d n	- - b eo ʔ - d n	2023	14547	SKIN	pele16	
1072	Makurap	SKIN	peʔ	peʔ	p e ʔ	- - p e ʔ - - -	2023	14547	SKIN	pele1	
1400	Wayoro	SKIN	pe	pe	p e	- - p e - - - -	2023	14547	SKIN	pele1	
1770	Tupari	SKIN	pee	pee	p eː	- - p eː - - - -	2023	14547	SKIN	pele1	
2151	Akuntsu	SKIN	pe	pe	p e	- - p e - - - -	2023	14547	SKIN	pele1	
2486	Mekens	SKIN	pe	pe	p e	- - p e - - - -	2023	14547	SKIN	pele1	
2668	Cinta-Larga	SKIN	ʃirik	ʃirik	ʃ i r i k	ʃ i r i k	2024	14548	SKIN	pele3	
3010	Gavião	SKIN	tsérék	tsérék	ts é r é k	ts é r é k	2024	14548	SKIN	pele3	
3324	Monde	SKIN	zerek	zerek	z e r e k	z e r e k	2024	14548	SKIN	pele3	
3544	Arua	SKIN	tsape	tsape	ts a p e	ts a p e - - - -	2023	14547	SKIN	pele	
3841	Zoro	SKIN	serek	serek	s e r e k	s e r e k	2024	14548	SKIN	pele3	
4140	Surui-Paiter	SKIN	lerek	lerek	l e r e k	l e r e k	2024	14548	SKIN	pele3	
4422	Karitiana	SKIN	pa	pa	p a	- - p a - - - -	2023	14547	SKIN	pele	
4935	Xipaya	SKIN	sa	sa	s a	s a	2025	14549	SKIN	pele4	
5267	Juruna	SKIN	sa	sa	s a	s a	2025	14549	SKIN	pele4	
5640	Mundurukú	SKIN	ʃeé	ʃeé	ʃ eé	- ʃ eé -	2025	14549	SKIN	pele	
5963	Kuruaya	SKIN	kíe	kíe	k íe	k íe	2028	14552	SKIN	pele	
6313	Mawe	SKIN	ai pe	ai pe	ai + p e	ai + - - p e - - - -	2023	14550 14547	? SKIN	pele2	
6628	Aweti	SKIN	pit	pit	p i t	- - p i - - t -	2023	14547	SKIN	pele1	
6979	Parakana	SKIN	pirer	pirer	p i r e r	- - p i r e r -	2023	14547	SKIN	pele1	
7236	Asurini_Tocantins	SKIN	pirer	pirer	p i r e r	- - p i r e r -	2023	14547	SKIN	pele1	
7541	Surui_Aikewara	SKIN	pir	pir	p i r	- - p i - - r -	2023	14547	SKIN	pele1	
7830	Tapirape	SKIN	pit	pit	p i t	- - p i - - t -	2023	14547	SKIN	pele1	
8144	Tembe	SKIN	pirer	pirer	p i r e r	- - p i r e r -	2023	14547	SKIN	pele1	
8477	Guajajara	SKIN	pirer	pirer	p i r e r	- - p i - - r e r	2023	14547	SKIN	pele1	
9087	Parintintin	SKIN	pir	pir	p i r	- - p i - - r -	2023	14547	SKIN	pele1	
9398	Amondawa	SKIN	pira	pira	p i r a	- - p i - - r a	2023	14547	SKIN	pele1	
9723	Tenharim	SKIN	pira	pira	p i r a	- - p i - - r a	2023	14547	SKIN	pele1	
9874	Jiahoi	SKIN	pira	pira	p i r a	- - p i - - r a	2023	14547	SKIN	pele1	
9940	Juma	SKIN	pidn	pidn	p i d n	p i d n	2023	14547	SKIN	pele1	
10272	Wirafed	SKIN	pit	pit	p i t	- - p i - - t -	2023	14547	SKIN	pele1	
10754	Arawete	SKIN	pɨde	pɨde	p ɨ d e	- - p ɨ - - d e	2023	14547	SKIN	pele	
10878	Anambe Ehrenreich	SKIN	ipira	ipira	i p i r a	- i p i r a - -	2023	14547	SKIN	pele1	
11219	Amanaye	SKIN	piré	piré	p i r é	- - p i - - r é	2023	14547	SKIN	pele1	
11522	Teko	SKIN	pirer	pirer	p i r e r	- - p i r e r -	2023	14547	SKIN	pele1	
11919	Wayampi	SKIN	pile	pile	p i l e	- - p i l - - e	2023	14547	SKIN	pele1	
12200	Zoe	SKIN	pirit	pirit	p i r i t	- - p i r i t -	2023	14547	SKIN	pele1	
12492	Kaapor	SKIN	pirer	pirer	p i r e r	- - p i r e r -	2023	14547	SKIN	pele1	
12739	Anambe	SKIN	pira	pira	p i r a	- - p i - - r a	2023	14547	SKIN	pele1	
13057	Kamajura	SKIN	pir	pir	p i r	- - p i - - r -	2023	14547	SKIN	pele1	
13330	Asurini_Xingu	SKIN	pirera	pirera	p i r e r a	- - p i r e r a	2023	14547	SKIN	pele1	
13915	Tupinamba	SKIN	piɾa	piɾa	p i ɾ a	- - p i - - ɾ a	2023	2116	SKIN	pele1	
14266	Nheengatu	SKIN	pirera	pirera	p i r e r a	- - p i r e r a	2023	14547	SKIN	pele1	
14808	Yuki	SKIN	xire	xire	x i r e	- - x i r e - -	2023	14547	SKIN	pele1	
15095	Guarayo	SKIN	pirer / ape	pirer	p i r e r	- - p i r e r -	2023	14547	SKIN	pele12	
15096	Guarayo	SKIN	pirer / ape	ape	a p e	- a p e - - - -	2023	14547	SKIN	pele12	
15431	Siriono	SKIN	ire	ire	i r e	- - - i r e - -	2023	14547	SKIN	pele1	
15956	Chiriguano	SKIN	píre	píre	p í r e	- - p í - - r e -	2023	14547	SKIN	pele1	
16399	Mbya	SKIN	pire	pire	p i r e	- - p i - - r e	2023	14547	SKIN	pele1	
16740	Guarani	SKIN	pire	pire	p i r e	- - p i - - r e	2023	14547	SKIN	pele1	
17082	Old_Guarani	SKIN	pi	pi	p i	- - p i - - - -	2023	14547	SKIN	pele1	
17562	Xeta	SKIN	pi / pire	pi	p i	- - p i - - - -	2023	14547	SKIN	pele1	
18095	Tapiete	SKIN	pire	pire	p i r e	- - p i - - r e	2023	14547	SKIN	pele1	
18579	Omagua	SKIN	piruara	piruara	p i r ua r a	- - p i r ua r a	2023	14547	SKIN	pele1	
20004	Ache	SKIN	pire	pire	p i r e	- - p i r e - -	2023	14547	SKIN		
20403	Kepkiriwat	SKIN	(a)pe	(a)pe	p e	- - p e - - - -	2023	14547	SKIN		
20610	Guaja	SKIN	pi / perer	pi	p i	- - p i - - - -	2023	14547	SKIN		
20611	Guaja	SKIN	pi / perer	perer	p e r e r	- - p e r e r -	2023	14547	SKIN		
21417	Kokama	SKIN	piruara	piruara	p i r ua r a	- - p i r ua r a	2023	14547	SKIN		
21545	Uruku	SKIN	ueódn	ueódn	ue ó d n	ue ó d n	3281	1338	SKIN		
22633	Ava_Canoeiro	SKIN	piɾik	piɾik	p i ɾ i k	p i ɾ i k	2023	14547	SKIN		
23715	Açuã Tupi	SKIN	pid	pid	p i d	p i d	2023	14547	SKIN		
23802	Warazu	SKIN	pɨɾe	pɨɾe	p ɨ ɾ e	p ɨ ɾ e	2023	14547	SKIN		
23964	Aure Aura	SKIN	pira	pira	p i r a	p i r a	2023	14547	SKIN		
24071	Xeta	SKIN	pi / pire	pire	p i r e	p i r e	2023	14547	SKIN		
25180	LGA XVIII	SKIN	pirera	pirera	p i r e r a	p i r e r a	2023	14547	SKIN		
272	Karo	SKY	narawen	narawen	n a r a w e n	n a r a w e n - -	2032	14612	SKY	ceu	
559	Purubora	SKY	ɨmambe	ɨmambe	ɨ m a m/b e	- ɨ - m a m/b e -	2030	14608	SKY	ceuc	
690	Ntogapid-Itogapuk	SKY	nrawenbé	nrawenbé	n r a w e n b é	n - r a w e n b é	2032	14612	SKY	ceu	
1073	Makurap	SKY	gear	gear	g ea r	g ea - r - - - -	2030	14608	SKY	ceub	
1401	Wayoro	SKY	ŋjat	ŋjat	ŋ j a t	ŋ j a t	2035	14614	SKY	ceub	
1771	Tupari	SKY	kikiat	kikiat	k i k i a t	k i k i a t	2034	14613	SKY	ceub	
2152	Akuntsu	SKY	kʷajtpe	kʷajtpe	kʷ ai t p e	kʷ ai t p e	2030	14608	SKY	ceub	
2487	Mekens	SKY	kʷaipe	kʷaipe	kʷ ai p e	kʷ ai - - - p e -	2030	14608	SKY	ceub	
3011	Gavião	SKY	garpi	garpi	g a r p i	g a - r - p i -	2030	14608	SKY	ceu	
3325	Monde	SKY	garpi	garpi	g a r p i	g a - r - p i -	2030	14608	SKY	ceu	
3545	Arua	SKY	gatpi	gatpi	g a t p i	g a - t - p i -	2030	14608	SKY	ceu	
4141	Surui-Paiter	SKY	ŋani	ŋani	ŋ a n i	- - - ŋ a n i	371	14609	SKY	ceu9	
4423	Karitiana	SKY	pãmpi	pãmpi	p ã m p i	p ã m p i	2030	14608	SKY	ceu7	
4635	Arikem	SKY	itɨma	itɨma	i t ɨ m a	- i - t ɨ m a -	2030	14608	SKY	ceu6	
5268	Juruna	SKY	kapa	kapa	k a p a	k a - - - p a -	2030	14608	SKY	ceud	
5641	Mundurukú	SKY	ka̰bí	ka̰bí	k a b í	k a - - - b í -	2030	14608	SKY	ceu8	
5964	Kuruaya	SKY	kabi	kabi	k a b i	k a - - - b i -	2030	14608	DAYLIGHT	ceu8	
6314	Mawe	SKY	atipɨ	atipɨ	a t i p ɨ	- a - t i p ɨ -	2030	14608	SKY	ceu	
6980	Parakana	SKY	ɨwag	ɨwag	ɨ w a g	ɨ w a g	2029	14609	HIGH	ceu1	
7237	Asurini_Tocantins	SKY	ʔɨwaŋ	ʔɨwaŋ	ʔ ɨ w a ŋ	ʔ ɨ w a ŋ	2029	14609	SKY	ceu1	
7542	Surui_Aikewara	SKY	ɨwag	ɨwag	ɨ w a g	ɨ w a g	2029	14609	HIGH	ceu1	
7831	Tapirape	SKY	ɨwãk	ɨwãk	ɨ w ã k	ɨ w ã k	2029	14609	HIGH	ceu1	
8145	Tembe	SKY	ɨwak	ɨwak	ɨ w a k	ɨ w a k	2029	14609	HIGH	ceu1	
8478	Guajajara	SKY	ɨwak	ɨwak	ɨ w a k	ɨ w a k	2029	14609	HIGH	ceu1	
8750	Apiaka	SKY	iwaŋa	iwaŋa	i w a ŋ a	i w a ŋ a	2029	14609	HIGH	ceu1	
9088	Parintintin	SKY	ɨwag	ɨwag	ɨ w a g	ɨ w a g	2029	14609	HIGH	ceu1	
9399	Amondawa	SKY	ɨwak	ɨwak	ɨ w a k	- ɨ w a  k -	2029	14609	HIGH	ceu1	
9724	Tenharim	SKY	ɨwak	ɨwak	ɨ w a k	ɨ w a k	2029	14609	HIGH	ceu1	
9875	Jiahoi	SKY	ɨwak	ɨwak	ɨ w a k	ɨ w a k	2029	14609	HIGH	ceu1	
10136	Urueuwauwau	SKY	ɨwak	ɨwak	ɨ w a k	ɨ w a k	2029	14609	HIGH	ceu1	
10273	Wirafed	SKY	ibák	ibák	i b á k	i b á k	2029	14609	HIGH	ceu1	
10755	Arawete	SKY	iwa	iwa	i w a	- i w a - - -	2029	14609	SKY	ceu1	
10879	Anambe Ehrenreich	SKY	iwa	iwa	i w a	- i w a - - -	2029	14609	SKY	ceu1	
