ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
22976	Guajá	SCORPION	jawiruhú	jawiruhú	j a w i r + u h ú	j a w i r + u h ú	1937	13905 1650	SCORPION BIG		
23891	Warazu	SCORPION	heikopiəɾəpe	heikopiəɾəpe	h ei k o p iə ɾ ə p e	h ei k o p iə ɾ ə p e	4774	3263	SCORPION		
6302	Mawe	SEE	araʔakasa	araʔakasa	a r a ʔ a k a s a	a r a ʔ a k a s a	1949	13950	SEE	ver	
6967	Parakana	SEE	etʃan	etʃan	e tʃ a n	- e tʃ a n	1948	13945	SEE	ver1	
7228	Asuriní Tocantins	SEE	esa	esa	e s a	- e s a - - - -	1948	13945	SEE	ver1	
7529	Surui-Aikewara	SEE	esag	esag	e s a g	- e s a g - - -	1948	13945	SEE	ver	
7820	Tapirapé	SEE	itʃãk	itʃãk	i tʃ ã k	- i tʃ ã k	1948	13945	SEE	ver1	
8136	Tembe	SEE	esák	esák	e s á k	- e s á k - - -	1948	13945	SEE	ver1	
8469	Guajajara	SEE	etʃak	etʃak	e tʃ a k	- e tʃ a k	1948	13945	SEE	ver1	
8745	Apiaka	SEE	epjak	epjak	e p j a k	- e p j a k -	1950	13946	SEE	ver	
9077	Parintintin	SEE	epie	epie	e p ie	- e p - ie - -	1950	13946	SEE	ver1	
9391	Amondawa	SEE	epiek	epiek	e p ie k	- e p - ie k -	1950	13946	SEE	ver1	
9713	Tenharim	SEE	epie	epie	e p ie	- e p - ie - -	1950	13946	SEE	ver1	
10128	Urueuwauwau	SEE	epiek	epiek	e p ie k	- e p - ie k -	1950	13946	SEE	ver1	
10466	Kayabi	SEE	esak	esak	e s a k	- e s a k - - -	1948	13945	SEE	ver1	
10744	Araweté	SEE	etʃã	etʃã	e tʃ ã	- e tʃ ã -	1948	13945	SEE	ver1	
11067	Guajá	SEE	tʃa	tʃa	tʃ a	- - tʃ a -	1948	10236	SEE	ver1	
11511	Teko	SEE	esag	esag	e s a g	- e s a g - - -	1948	13945	SEE	ver1	
11908	Wayampi	SEE	esa	esa	e s a	- e s a - - - -	1948	13945	SEE	ver1	
12193	Zo'e	SEE	esak	esak	e s a k	- e s a k - - -	1948	13945	SEE	ver	
12484	Ka'apor	SEE	sak	sak	s a k	- - s a k - - -	1948	13945	SEE	ver1	
12732	Anambe	SEE	etʃa	etʃa	e tʃ a	- e tʃ a -	1948	13945	SEE	ver1	
13049	Kamajura	SEE	etsak	etsak	e ts a k	- e ts a k - - -	1948	13945	SEE	ver1	
13320	Asuriní Xingu	SEE	etʃak	etʃak	e tʃ a k	- e tʃ a k	1948	13945	SEE	ver1	
13549	Avá Canoeiro	SEE	mae	mae	m ae	- m ae -	1952	13949	SEE	ver3	
13902	Tupinambá	SEE	epjak	epjak	e p ia k	e p ia k	1950	13946	SEE	ver1	
14258	Nheengatu	SEE	maã	maã	m aã	- m aã -	1952	10235	SEE	ver3	
14801	Yuki	SEE	mãã	mãã	m ãː	- m ãː -	1952	10235	SEE	ver3	
15087	Guarayo	SEE	epia	epia	e p ia	- e p - ia - -	1950	13946	SEE	ver1	
15418	Siriono	SEE	tea / mae	tea	t ea	t ea	1954	13951	SEE	ver1	
15679	Warazu	SEE	epa	epa	e p a	- e p - a - -	1950	13946	SEE	ver1	
15948	Chiriguano	SEE	etʃa	etʃa	e tʃ a	- e tʃ a -	1948	13945	SEE	ver1	
16388	Mbya	SEE	etʃa	etʃa	e tʃ a	- e tʃ a -	1948	13945	SEE	ver1	
16729	Guaraní	SEE	hetʃa	hetʃa	h e tʃ a	h e tʃ a -	1948	13945	SEE	ver1	
17069	Old Guaraní	SEE	etʃa	etʃa	e tʃ a	- e tʃ a -	1948	13945	SEE	ver1	
17327	Ache	SEE	metʃã	metʃã	m e tʃ ã	m e tʃ ã -	1948	13945	SEE	ver1	
17788	Kaiowa	SEE	eʃa	eʃa	e ʃ a	- e ʃ a - - - -	1948	13945	SEE	ver1	
18086	Tapiete	SEE	heʃa	heʃa	h e ʃ a	h e ʃ a - - - -	1948	13945	SEE	ver1	
18568	Omagua	SEE	umaj	umaj	u m a j	u m a j	1952	148	SEE	ver	
18837	Kokama	SEE	umi	umi	u m i	u m i -	1952	148	SEE	ver	
23917	Siriono	SEE	tea / mae	mae	m ae	m ae	1952	13949	SEE		
6303	Mawe	SEED	aʔɨj	aʔɨj	a ʔ ɨ j	- a ʔ ɨ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
6968	Parakana	SEED	aʔɨni	aʔɨni	a ʔ ɨ n i	- a ʔ ɨ - - n i	1955	14010	SEED	semente1	
7229	Asuriní Tocantins	SEED	aʔɨj	aʔɨj	a ʔ ɨ j	- a ʔ ɨ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
7530	Surui-Aikewara	SEED	oʔoj	oʔoj	o ʔ o j	- o ʔ o j - - -	1955	14010	SEED	semente1	
7821	Tapirapé	SEED	aʔɨ̃j	aʔɨ̃j	a ʔ ɨ̃ j	- a ʔ ɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
8137	Tembe	SEED	əʔɨ̃j	əʔɨ̃j	ə ʔ ɨ̃ j	- ə ʔ ɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
8470	Guajajara	SEED	haʔaz	haʔaz	h a ʔ a z	h a ʔ a z - - -	1955	14010	SEED	semente1	
8746	Apiaka	SEED	aʔɨ̃j	aʔɨ̃j	a ʔ ɨ̃ j	- a ʔ ɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
9078	Parintintin	SEED	aʔɨ̃j	aʔɨ̃j	a ʔ ɨ̃ j	- a ʔ ɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
9392	Amondawa	SEED	aʔɨ̃j	aʔɨ̃j	a ʔ ɨ̃ j	- a ʔ ɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
9714	Tenharim	SEED	aʔɨ̃j	aʔɨ̃j	a ʔ ɨ̃ j	- a ʔ ɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
10129	Urueuwauwau	SEED	haʔɨ̃ɲã	haʔɨ̃ɲã	h a ʔ ɨ̃ ɲ ã	h a ʔ ɨ̃ - - ɲ ã	1955	14010	SEED	semente1	
10467	Kayabi	SEED	aʔɨ̃j	aʔɨ̃j	a ʔ ɨ̃ j	- a ʔ ɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
10745	Araweté	SEED	tʃijã	tʃijã	tʃ i j ã	tʃ i j ã	1957	14011	SEED	semente1	
11068	Guajá	SEED	wihẽ	wihẽ	w i h ẽ	w i h ẽ - - - -	1955	14010	SEED	semente1	
11512	Teko	SEED	aʔɨwan	aʔɨwan	a ʔ ɨ w a n	- a ʔ ɨ w a n -	1955	14010	SEED	semente1	
11909	Wayampi	SEED	aʔɨ̃j	aʔɨ̃j	a ʔ ɨ̃ j	- a ʔ ɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
12485	Ka'apor	SEED	aʔɨ̃	aʔɨ̃	a ʔ ɨ̃	- a ʔ ɨ̃ - - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
12733	Anambe	SEED	aʔɨ̃	aʔɨ̃	a ʔ ɨ̃	- a ʔ ɨ̃ - - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
13050	Kamajura	SEED	aʔɨ̃j	aʔɨ̃j	a ʔ ɨ̃ j	- a ʔ ɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
13321	Asuriní Xingu	SEED	aʔɨ̃dʒ	aʔɨ̃dʒ	a ʔ ɨ̃ dʒ	- a ʔ ɨ̃ dʒ - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
13550	Avá Canoeiro	SEED	aɨ̃j	aɨ̃j	aɨ̃ j	- - - aɨ̃ j - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
13903	Tupinambá	SEED	aʔɨ̃ɲ	aʔɨ̃ɲ	a ʔ ɨ̃ ɲ	- a ʔ ɨ̃ - - ɲ -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
14259	Nheengatu	SEED	taiɲa	taiɲa	t a i ɲ a	t a i ɲ a	1955	14010	SEED	semente1	
14802	Yuki	SEED	ɲjaj	ɲjaj	ɲ j a j	ɲ j a j	1958	14012	SEED	semente1	
15088	Guarayo	SEED	aʔɨ̃i	aʔɨ̃i	a ʔ ɨ̃i	- a ʔ ɨ̃i - - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
15419	Siriono	SEED	eɨ̃	eɨ̃	eɨ̃	eɨ̃ -	1958	14012	SEED	semente1	
15680	Warazu	SEED	əʔəɨ	əʔəɨ	ə ʔ əɨ	- ə ʔ əɨ - - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
15949	Chiriguano	SEED	hãɨ	hãɨ	h ãɨ	- - h ãɨ - - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
16389	Mbya	SEED	aʔɨĩ	aʔɨĩ	a ʔ ɨĩ	- a ʔ ɨĩ - - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
16730	Guaraní	SEED	aʔɨ̃i	aʔɨ̃i	a ʔ ɨ̃i	- a ʔ ɨ̃i - - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
17070	Old Guaraní	SEED	aĩ	aĩ	a ĩ	a ĩ	1958	14012	SEED	semente1	
17328	Ache	SEED	ã	ã	ã	ã -	1958	14012	SEED	semente1	
17789	Kaiowa	SEED	haʔɨ̃i	haʔɨ̃i	h a ʔ ɨ̃i	h a ʔ ɨ̃i - - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
18087	Tapiete	SEED	hãʔɨ	hãʔɨ	h ã ʔ ɨ	h ã ʔ ɨ - - - -	1955	14010	SEED	semente1	Carib loan into Proto-Mawe-Awetí-Tupí-Guaraní
18569	Omagua	SEED	saj	saj	s a j	- - s a j - - -	1955	14010	SEED	semente	
18838	Kokama	SEED	tsai	tsai	ts ai	- - ts ai -	1956	14009	SEED	semente	
6304	Mawe	LOOK_FOR	kat	kat	k a t	- - k a t - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
6969	Parakana	LOOK_FOR	momɨro	momɨro	m o m ɨ r o	m o m ɨ r o	1961	14072	SEEK	buscarprocurar2	
7230	Asuriní Tocantins	LOOK_FOR	momɨro	momɨro	m o m ɨ r o	m o m ɨ r o	1961	14072	SEEK	buscarprocurar2	
7531	Surui-Aikewara	LOOK_FOR	humɨru	humɨru	h u m ɨ r u	h u m ɨ r u	1961	14072	SEEK	buscarprocurar2	
7822	Tapirapé	LOOK_FOR	mamɨrõ	mamɨrõ	m a m ɨ r õ	m a m ɨ r õ	1961	14072	SEEK	buscarprocurar2	
8138	Tembe	LOOK_FOR	ekar	ekar	e k a r	- e k a r - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
8471	Guajajara	LOOK_FOR	ekar	ekar	e k a r	- e k a r - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
9079	Parintintin	LOOK_FOR	ekar	ekar	e k a r	- e k a r - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
9393	Amondawa	LOOK_FOR	ekar	ekar	e k a r	- e k a r - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
9715	Tenharim	LOOK_FOR	ekar	ekar	e k a r	- e k a r - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
10130	Urueuwauwau	LOOK_FOR	ekar	ekar	e k a r	- e k a r - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
10468	Kayabi	LOOK_FOR	eka	eka	e k a	- e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
10746	Araweté	LOOK_FOR	etʃa	etʃa	e tʃ a	- e tʃ a	1963	14071	SEEK	buscarprocurar1	
11069	Guajá	LOOK_FOR	aka	aka	a k a	- a k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
11513	Teko	LOOK_FOR	ekal	ekal	e k a l	- e k a l - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
11910	Wayampi	LOOK_FOR	eka	eka	e k a	- e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
12194	Zo'e	LOOK_FOR	ikat / iket	ikat	i k a t	- i k a t - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
12195	Zo'e	LOOK_FOR	ikat / iket	iket	i k e t	- i k e t - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
12486	Ka'apor	LOOK_FOR	kekar	kekar	k e k a r	k e k a r - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
12734	Anambe	LOOK_FOR	ekã	ekã	e k ã	- e k ã - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
13051	Kamajura	LOOK_FOR	ekat	ekat	e k a t	- e k a t - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
13322	Asuriní Xingu	LOOK_FOR	mana / ikat /erak	mana	m a n a	m a n a	1962	14073	SEEK	buscarprocurar1	
13323	Asuriní Xingu	LOOK_FOR	mana / ikat /erak	ikat	i k a t	i k a t	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
13324	Asuriní Xingu	LOOK_FOR	mana / ikat /erak	erak	e r a k	- e r a k - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
13904	Tupinambá	LOOK_FOR	ekaɾ	ekaɾ	e k a ɾ	- e k a ɾ - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
14260	Nheengatu	LOOK_FOR	juka	juka	j u k a	j u k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
14803	Yuki	LOOK_FOR	sekia	sekia	s e k ia	s e k ia - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
15089	Guarayo	LOOK_FOR	eka	eka	e k a	- e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
15420	Siriono	LOOK_FOR	eka	eka	e k a	- e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban lona in Proto-Mawé-Awetí-Tupí-Guaraní
15681	Warazu	LOOK_FOR	eka	eka	e k a	- e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban lona in Proto-Mawé-Awetí-Tupí-Guaraní
15950	Chiriguano	LOOK_FOR	eka	eka	e k a	- e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
16390	Mbya	LOOK_FOR	eka	eka	e k a	- e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban lona in Proto-Mawé-Awetí-Tupí-Guaraní
16731	Guaraní	LOOK_FOR	heka	heka	h e k a	h e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
17071	Old Guaraní	LOOK_FOR	heka	heka	h e k a	h e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban lona in Proto-Mawé-Awetí-Tupí-Guaraní
17329	Ache	LOOK_FOR	mekã	mekã	m e k ã	m e k ã - - -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
17557	Xeta	LOOK_FOR	tʃareka	tʃareka	tʃ a r e k a	tʃ a r e k a -	1960	14070	SEEK	buscarprocurar1	Cariban loan in Proto-Mawé-Awetí-Tupí-Guaraní
17790	Kaiowa	LOOK_FOR	eka	eka	e k a	- e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban lona in Proto-Mawé-Awetí-Tupí-Guaraní
18088	Tapiete	LOOK_FOR	heka	heka	h e k a	h e k a - - -	1960	14070	SEEK	buscarprocurar1	Cariban lona in Proto-Mawé-Awetí-Tupí-Guaraní
18570	Omagua	LOOK_FOR	ʃikiari	ʃikiari	ʃ i k ia r i	ʃ i k ia r i -	1960	14070	SEEK	buscarprocurar1	Cariban lona in Proto-Mawé-Awetí-Tupí-Guaraní
18839	Kokama	LOOK_FOR	ikari	ikari	i k a r i	- i k a r i -	1960	14070	SEEK	buscarprocurar1	Cariban lona in Proto-Mawé-Awetí-Tupí-Guaraní
6305	Mawe	SEND	poʔoro	poʔoro	p o ʔ o r o	p o ʔ o r o	1965	14126	SEND	enviar1	
6970	Parakana	SEND	mana	mana	m a + n a	m a + n a	1964	522 124	CAUSATIVE GO	enviar3	
7823	Tapirapé	SEND	mana	mana	m a + n a	m a + n a	1964	522 124	CAUSATIVE GO	enviar3	
8139	Tembe	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
8472	Guajajara	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
8747	Apiaka	SEND	mõndo	mõndo	m õ + n/d o	m õ + n/d o	1964	522 124	CAUSATIVE GO	enviar	
9080	Parintintin	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
10469	Kayabi	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
10747	Araweté	SEND	mara	mara	m a r a	- m a r a - - - - -	1964	14125	SEND	enviar3	
11070	Guajá	SEND	monõ	monõ	m o + n õ	m o + n õ	1964	522 124	CAUSATIVE GO	enviar3	
11514	Teko	SEND	mõdul	mõdul	m õ + d u l	m õ + d u l	1964	522 124	CAUSATIVE GO	enviar3	
11911	Wayampi	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
12487	Ka'apor	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
13052	Kamajura	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
13325	Asuriní Xingu	SEND	mana	mana	m a + n a	m a + n a	1964	522 124	CAUSATIVE GO	enviar3	
13905	Tupinambá	SEND	mondó	mondó	m o + n/d ó	m o + n/d ó	1964	522 124	CAUSATIVE GO	enviar3	
14261	Nheengatu	SEND	munu	munu	m u + n u	m u + n u	1964	522 124	CAUSATIVE GO	enviar3	
14804	Yuki	SEND	moro	moro	m o + r o	m o + r o	1964	522 124	CAUSATIVE GO	enviar3	
15090	Guarayo	SEND	mand	mand	m a n/d	- m a n/d - - - - - -	1964	14125	SEND	enviar3	
15421	Siriono	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
15682	Warazu	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
15951	Chiriguano	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
16391	Mbya	SEND	mondo	mondo	m o + n/d o	m o + n/d o	1964	522 124	CAUSATIVE GO	enviar3	
16732	Guaraní	SEND	mono	mono	m o + n o	m o + n o	1964	522 124	CAUSATIVE GO	enviar3	
17072	Old Guaraní	SEND	mondo	mondo	m o + n/d o	m o + n/d o	1964	522 124	CAUSATIVE GO	enviar3	
17330	Ache	SEND	bweʔe	bweʔe	bʷ e ʔ e	bʷ e ʔ - - e	1965	14126	SEND	enviar	
17791	Kaiowa	SEND	mondo	mondo	m o + n/d o	m o + n/d o	1964	522 124	CAUSATIVE GO	enviar3	
18089	Tapiete	SEND	mondo	mondo	m o + n/d o	m o + n/d o	1964	522 124	CAUSATIVE GO	enviar3	
18571	Omagua	SEND	jumunu	jumunu	j u + m u + n u	j u + - m u - - - - - - - + n u	1964	9926 522 124	REFLEXIVE CAUSATIVE GO	enviar3	
18840	Kokama	SEND	jumunu	jumunu	j u + m u + n u	j u + - m u - - - - - - - + n u	1964	9926 522 124	REFLEXIVE CAUSATIVE GO	enviar3	
19427	Asuriní Tocantins	SEND	maná	maná	m a + n á	m a + n á	1964	522 124	CAUSATIVE GO		
19521	Zo'e	SEND	bodo	bodo	b o + d o	b o + d o	1964	522 124	CAUSATIVE GO		
6306	Mawe	SHAMAN_FOLK_HEALER	pajŋni	pajŋni	p a j ŋ n i	- p a j ŋ n i	1968	14166	SHAMAN	paje	
6971	Parakana	SHAMAN_FOLK_HEALER	moropɨtear / paʃe	moropɨtear	m o r o p ɨ t ea r	m o r o p ɨ t ea r	1973	14171	SHAMAN	paje	
6972	Parakana	SHAMAN_FOLK_HEALER	moropɨtear / paʃe	paʃe	p a ʃ e	- p a ʃ - - e	1968	14166	SHAMAN	paje	
7532	Surui-Aikewara	SHAMAN_FOLK_HEALER	purumupisetaramu	purumupisetaramu	p u r u m u p i s e t a r a m u	p u r u m u p i s e t a r a m u	1974	14172	SHAMAN	paje	
7824	Tapirapé	SHAMAN_FOLK_HEALER	pãʃe	pãʃe	p ã ʃ e	- p ã ʃ - - e	1968	14166	SHAMAN	paje	
10748	Araweté	SHAMAN_FOLK_HEALER	madetʃaka	madetʃaka	m a d e tʃ a k a	m a d e tʃ a k a	1970	14167	SHAMAN	paje	
11515	Teko	SHAMAN_FOLK_HEALER	paze	paze	p a z e	- p a z - - e	1968	14166	SHAMAN	paje3	
11912	Wayampi	SHAMAN_FOLK_HEALER	pajé	pajé	p a j é	- p a j - - é	1968	14166	SHAMAN	paje3	
13906	Tupinambá	SHAMAN_FOLK_HEALER	pajé	pajé	p a j é	- p a j - - é	1968	14166	SHAMAN	paje3	
15422	Siriono	SHAMAN_FOLK_HEALER	mbaikã mimisa	mbaikã mimisa	m/b ai k ã + m i m i s a	- m/b ai k - - ã + m i m i s a	1967	14166 14165	? SHAMAN	paje	
16392	Mbya	SHAMAN_FOLK_HEALER	ipaje vaʔe	ipaje vaʔe	i + p a j e + v a ʔ e	i + p a j e + v a ʔ e	1968	45 14166 737	PRONOUN SHAMAN NOMINALIZER	paje3	
16733	Guaraní	SHAMAN_FOLK_HEALER	pajé	pajé	p a j é	- p a j - - é	1968	14166	SHAMAN	paje3	
19093	Nheengatu	SHAMAN_FOLK_HEALER	pajé	pajé	p a j é	p a j é	1968	14166	SHAMAN		
19428	Asuriní Tocantins	SHAMAN_FOLK_HEALER	pasé	pasé	p a s é	p a s é	1968	14166	SHAMAN		
20861	Zo'e	SHAMAN_FOLK_HEALER	pajé	pajé	p a j é	p a j é	1968	14166	SHAMAN		
21414	Kokama	SHAMAN_FOLK_HEALER	pajun / tsumi	pajun	p a j u n	p a j u n	1968	14166	SHAMAN		
21415	Kokama	SHAMAN_FOLK_HEALER	pajun / tsumi	tsumi	ts u m i	ts u m i	3219	1269	SHAMAN		
21807	Guarayo	SHAMAN_FOLK_HEALER	pajé	pajé	p a j é	p a j é	1968	14166	SHAMAN		
21924	Ka'apor	SHAMAN_FOLK_HEALER	paje	paje	p a j e	p a j e	1968	14166	SHAMAN		
22398	Parintintin	SHAMAN_FOLK_HEALER	ipadʒi ka	ipadʒi ka	i + p a dʒ i + k a	i + p a dʒ i + k a	1968	45 14166 14170	PRONOUN SHAMAN ?		
23893	Warazu	SHAMAN_FOLK_HEALER	karaɨ	karaɨ	k a r a ɨ	k a r a ɨ	4775	3264	SHAMAN		
24869	Apiaka	SHAMAN_FOLK_HEALER	pajé	pajé	p a j é	p a j é	1968	14166	SHAMAN		
24870	Kayabi	SHAMAN_FOLK_HEALER	pãjẽ	pãjẽ	p ã j ẽ	p ã j ẽ	1968	14166	SHAMAN		
27373	Avá Canoeiro	SHAMAN_FOLK_HEALER	padʒi	padʒi	p a dʒ i	p a dʒ i	1968	14166	SHAMAN		
27611	Omagua	SHAMAN_FOLK_HEALER	pajuʃiru	pajuʃiru	p a j u ʃ i r u	- p a j u - - ʃ i r u	1968	14166	SHAMAN		
6973	Parakana	SHARPEN_SOMETHING	akʷaʔag	akʷaʔag	a kʷ a ʔ a g	a kʷ a ʔ - - a - g - -	1975	14198	SHARPEN	afiar2	
7231	Asuriní Tocantins	SHARPEN_SOMETHING	oime	oime	oi m e	- - oi - - m e - - - -	1975	14198	SHARPEN	afiar1	
7533	Surui-Aikewara	SHARPEN_SOMETHING	puʔan	puʔan	p u ʔ a n	p u ʔ a n	1979	14200	SHARPEN	afiar	
7825	Tapirapé	SHARPEN_SOMETHING	ɨimehe	ɨimehe	ɨi m e h e	- - ɨi - - m e - h e -	1975	14198	SHARPEN	afiar1	
8140	Tembe	SHARPEN_SOMETHING	ajme	ajme	a j m e	- - a j - m e - - - -	1975	14198	SHARPEN	afiar1	
8473	Guajajara	SHARPEN_SOMETHING	hajme	hajme	h a j m e	- h a j - m e - - - -	1975	14198	SHARPEN	afiar1	
9081	Parintintin	SHARPEN_SOMETHING	aimeruŋ	aimeruŋ	ai m e r u ŋ	- - ai - - m e - r u ŋ	1975	14198	SHARPEN	afiar1	
9394	Amondawa	SHARPEN_SOMETHING	aimeruŋ	aimeruŋ	ai m e r u ŋ	- - ai - - m e - r u ŋ	1975	14198	SHARPEN	afiar1	
9716	Tenharim	SHARPEN_SOMETHING	aimeruŋ	aimeruŋ	ai m e r u ŋ	- - ai - - m e - r u ŋ	1975	14198	SHARPEN	afiar1	
10470	Kayabi	SHARPEN_SOMETHING	aime	aime	ai m e	- - ai - - m e - - - -	1975	14198	SHARPEN	afiar1	
10749	Araweté	SHARPEN_SOMETHING	meʔe	meʔe	m e ʔ e	- - - - - m e - ʔ e -	1975	14198	SHARPEN	afiar1	
11071	Guajá	SHARPEN_SOMETHING	amẽ	amẽ	a m ẽ	- - a - - m ẽ - - - -	1975	14198	SHARPEN	afiar1	
11516	Teko	SHARPEN_SOMETHING	aimbe	aimbe	ai m/b e	- ai - m/b - - e	1976	14199	SHARPEN	afiar1	
11913	Wayampi	SHARPEN_SOMETHING	ajme	ajme	a j m e	- - a j - m e - - - -	1975	14198	SHARPEN	afiar1	
12196	Zo'e	SHARPEN_SOMETHING	ibe	ibe	i b e	- i - b - - e	1976	14199	SHARPEN	afiar1	
12488	Ka'apor	SHARPEN_SOMETHING	ajme	ajme	a j m e	- - a j - m e - - - -	1975	14198	SHARPEN	afiar1	
