cc_alias	cc_id	language	lexeme	lexeme_id	status	comments 1	comments 2	comments 3	concept
short-J	1744	Scots_Gaelic	geàrr	23882					short
short-J	1744	Scots_Gaelic	ɡ̊ɤɾʲɪd̊ʲ	23881					short
short-M	2895	Latin	ˈbrewis	20497					short
short-M	2895	Old_Irish	cumair	28288					short
short-M	2895	Portuguese_ST	BREVE	25813					short
short-M	2895	Provencal	BREU, EVO	13083					short
short-Q	3325	Old_High_German	skemmi	28049					short
short-Q	3325	Old_Norse	skammr	21761					short
sing-B	293	Afrikaans	SING	335					sing
sing-B	293	Danish	ˈsøŋə	4848					sing
sing-B	293	Dutch_List	'zɪŋə(n)	5048					sing
sing-B	293	English	sɪŋ	5247					sing
sing-B	293	Faroese	SYNGJA	5444					sing
sing-B	293	Flemish	ZINGEN	5641					sing
sing-B	293	Frisian	'sjoŋə	6427					sing
sing-B	293	German	'zɪŋən	6626					sing
sing-B	293	Gothic	siggwiþ	20075					sing
sing-B	293	Icelandic_ST	SYNGVA, SYNGJA	8389					sing
sing-B	293	Luxembourgish	sangen	24220					sing
sing-B	293	Norwegian	SYNGE	13282					sing
sing-B	293	Old_English	singþ	21482					sing
sing-B	293	Old_High_German	singit	28050					sing
sing-B	293	Old_Norse	syngva syngja	21764					sing
sing-B	293	Schwyzerdutsch	singe	29145					sing
sing-B	293	Swedish	'ʃɵŋa	16242					sing
sing-D	565	Breton_ST	'kã:nã	3083					sing
sing-D	565	Cornish	kanə	19810					sing
sing-D	565	French	ʃɑ̃te	5841					sing
sing-D	565	Friulian	cjantâ	26304					sing
sing-D	565	Irish_B	kan̪ˠ	8781					sing
sing-D	565	Italian	kan'tare	8978					sing
sing-D	565	Ladin	CHANTER	9559					sing
sing-D	565	Latin	ˈkanere	20498			SS	und schon früh cantare	sing
sing-D	565	Old_Irish	canaid	28290					sing
sing-D	565	Portuguese_ST	kɐ̃ˈtaɾ	12884					sing
sing-D	565	Provencal	CANTA	13084					sing
sing-D	565	Romansh	tʃanˈtar	26510					sing
sing-D	565	Rumanian_List	a kɨnˈta	13481					sing
sing-D	565	Sardinian_C	KANTAI	14072					sing
sing-D	565	Sardinian_N	KANTARE	14470					sing
sing-D	565	Spanish	kan'taɾ	16043					sing
sing-D	565	Walloon	TCHANTER	17980					sing
sing-D	565	Welsh_N	kænɪi	18571					sing
sing-K	2108	Irish_B	SEINIM	25816					sing
sing-K	2108	Scots_Gaelic	seinn	23996					sing
sit-B	294	Afrikaans	SIT	336					sit
sit-B	294	Breton_ST	a'ze:zã	3084					sit
sit-B	294	Catalan	əsən'ta	4063					sit
sit-B	294	Cornish	esedha	19811					sit
sit-B	294	Danish	ˈseðə	4849					sit
sit-B	294	Dutch_List	'zɪtə(n)	5049					sit
sit-B	294	English	sɪt	5248					sit
sit-B	294	Faroese	SITA	5445					sit
sit-B	294	Flemish	ZITTEN	5642					sit
sit-B	294	French	aswaʀ	5842					sit
sit-B	294	Frisian	SITTE	6428					sit
sit-B	294	Friulian	sentâsi	26305					sit
sit-B	294	German	'sɪt͜sn̩	6627					sit
sit-B	294	Gothic	sitiþ	20076					sit
sit-B	294	Icelandic_ST	ˈsɪːtja	8390					sit
sit-B	294	Irish_B	sˠɪɟ, sˠiː	8782					sit
sit-B	294	Italian	se'dere	8979					sit
sit-B	294	Ladin	SEZZER	9560					sit
sit-B	294	Latin	sedēre	20499			SS	sit-B: teils *asseditare	sit
sit-B	294	Luxembourgish	sëtzen	24203					sit
sit-B	294	Norwegian	SITTE	13283					sit
sit-B	294	Old_English	sitt	21483					sit
sit-B	294	Old_High_German	sizzit	28051					sit
sit-B	294	Old_Irish	saidid	28291					sit
sit-B	294	Old_Norse	sitja	21765					sit
sit-B	294	Portuguese_ST	sẽˈtaɾse	26802					sit
sit-B	294	Portuguese_ST	ɨʃˈtaɾ sẽˈtadu	12885					sit
sit-B	294	Provencal	ASSETA, ASSEIRE	13085					sit
sit-B	294	Romansh	seser	26511					sit
sit-B	294	Romansh	tschentar	31623					sit
sit-B	294	Rumanian_List	a şedea	13482					sit
sit-B	294	Sardinian_C	SI SEZZI	14073					sit
sit-B	294	Sardinian_N	SEDERE	14471					sit
sit-B	294	Schwyzerdutsch	sitze	29146					sit
sit-B	294	Scots_Gaelic	suidh	23978					sit
sit-B	294	Spanish	sen'taɾse	16044					sit
sit-B	294	Swedish	'sita	16243					sit
sit-B	294	Walloon	ASSIR, ACHIR	17981					sit
sit-B	294	Welsh_N	EISTEDD	18572					sit
skin-B	295	Catalan	peʎ	4064					skin
skin-B	295	French	po	5843					skin
skin-B	295	Friulian	piel	26306					skin
skin-E	820	German	ha‿ut	6628			SS	?; zu skin-E	skin
skin-B	295	Gothic	*fill	20077					skin
skin-B	295	Italian	'pɛlle	8980					skin
skin-B	295	Ladin	PEL	9561					skin
skin-B	295	Latin	pellis	20501	EXCLUDE				skin
skin-B	295	Old_English	fell	23685					skin
skin-B	295	Old_High_German	fel	28053					skin
skin-B	295	Portuguese_ST	ˈpɛlɨ	12886					skin
skin-B	295	Provencal	pɛl	27015					skin
skin-B	295	Provencal	PEAU	13086					skin
skin-B	295	Romansh	pial	26512					skin
skin-B	295	Rumanian_List	ˈpjele	13483					skin
skin-B	295	Sardinian_C	PEDDI	14074					skin
skin-B	295	Sardinian_N	PEDDE	14472					skin
skin-B	295	Spanish	pjel	24978					skin
skin-B	295	Walloon	PE	17982					skin
skin-E	820	Afrikaans	HUID	337					skin
skin-E	820	Danish	huð	4850					skin
skin-E	820	Dutch_List	hœyt	5050					skin
skin-E	820	Faroese	HUO	5446					skin
skin-E	820	Flemish	HUID	5643					skin
skin-E	820	Frisian	hu:t	6429					skin
skin-E	820	Icelandic_ST	HUO	8391					skin
skin-E	820	Latin	cutis	20500			SS	und *cutica, *cutina	skin
skin-E	820	Luxembourgish	Haut	24139					skin
skin-E	820	Norwegian	hud	13284					skin
skin-E	820	Old_English	hȳd	21484					skin
skin-E	820	Old_High_German	hūt	28052					skin
skin-E	820	Old_Norse	húð	21766					skin
skin-E	820	Schwyzerdutsch	hut	29147					skin
skin-E	820	Spanish	CUTIS	16045					skin
skin-E	820	Swedish	hʉ:d	16244					skin
skin-F	1057	Breton_ST	ˈkʁoːχɛn	3085					skin
skin-F	1057	Cornish	kroghen	19812					skin
skin-F	1057	Irish_B	ˈkɾˠacən̪ˠ	8783					skin
skin-F	1057	Old_Irish	croic[c]enn	29492					skin
skin-F	1057	Scots_Gaelic	craiceann	23915					skin
skin-F	1057	Welsh_N	CROEN	18573					skin
skin-L	2424	English	skɪn	5249	LOAN	Norse			skin
skin-L	2424	Faroese	SKINN	24975					skin
skin-L	2424	Icelandic_ST	SKINN	24976					skin
skin-L	2424	Old_Norse	skinn	21767					skin
skin-L	2424	Swedish	ʃin	24977					skin
sky-B	296	Afrikaans	HEMEL	338					sky
sky-B	296	Danish	ˈheməl	4851					sky
sky-B	296	Dutch_List	'hɛməl	5051					sky
sky-B	296	Faroese	ˈhɪmːal	5447					sky
sky-B	296	Flemish	HEMEL	5644					sky
sky-B	296	Frisian	'himəl	6430					sky
sky-B	296	German	'hɪml̩	6629					sky
sky-B	296	Gothic	himins	20078					sky
sky-B	296	Icelandic_ST	HIMINN	8392					sky
sky-B	296	Luxembourgish	Himmel	24242					sky
sky-B	296	Norwegian	HIMMEL	13285					sky
sky-B	296	Old_English	heofon	21485					sky
sky-B	296	Old_High_German	himil	28054					sky
sky-B	296	Old_Norse	himinn	21768					sky
sky-B	296	Schwyzerdutsch	himu	29148					sky
sky-B	296	Swedish	'himəl	16245					sky
sky-E	930	Catalan	sɛl	4065					sky
sky-E	930	French	sjɛl	5844					sky
sky-E	930	Friulian	cîl	26307					sky
sky-E	930	Italian	'tʃɛlo	8981					sky
sky-E	930	Ladin	TSCHEL	9562					sky
sky-E	930	Latin	caelum	20502					sky
sky-E	930	Portuguese_ST	sɛw	12887					sky
sky-E	930	Provencal	CEU	13087					sky
sky-E	930	Romansh	tschiel	26513					sky
sky-E	930	Rumanian_List	ʧer	13484					sky
sky-E	930	Sardinian_C	CELU	14075					sky
sky-E	930	Sardinian_N	KELU	14473					sky
sky-E	930	Spanish	'θjelo	16046					sky
sky-E	930	Walloon	CIR	17983					sky
sky-F	1096	Breton_ST	'wa:pl	3086					sky
sky-F	1096	Cornish	ebron	19813					sky
sky-F	1096	Welsh_N	AWYR	18574					sky
sky-H	1356	English	skaɪ	5250	LOAN	Norse			sky
sky-J	1745	Irish_B	SPEIR	8784	LOAN	English?			sky
sky-J	1745	Scots_Gaelic	speuran	24022	LOAN	English?			sky
sky-N	2903	Afrikaans	LUG	25826					sky
sleep-C	645	Afrikaans	SLAAP	339					sleep
sleep-C	645	Danish	ˈsɒwə	4852					sleep
sleep-C	645	Dutch_List	'slapə(n)	5052					sleep
sleep-C	645	English	sli:p	5251					sleep
sleep-C	645	Faroese	SOVA	5448					sleep
sleep-C	645	Flemish	SLAPEN	5645					sleep
sleep-C	645	Frisian	'sli.əpə	6431					sleep
sleep-C	645	German	ʃla:fn̩	6630					sleep
sleep-C	645	Gothic	slēpiþ	20079					sleep
sleep-C	645	Icelandic_ST	ˈsɔːva	8393					sleep
sleep-C	645	Luxembourgish	schlofen	24186					sleep
sleep-C	645	Norwegian	SOVE	13286					sleep
sleep-C	645	Old_English	slǣpþ	21486					sleep
sleep-C	645	Old_High_German	slāfit	28055					sleep
sleep-C	645	Old_Norse	sofa	21769					sleep
sleep-C	645	Schwyzerdutsch	schlaafe	29149					sleep
sleep-C	645	Swedish	'so:va	16246					sleep
sleep-E	931	Catalan	duɾ'mi	27003					sleep
sleep-E	931	Catalan	ADORMIRSE	4066					sleep
sleep-E	931	French	doʀmiʀ	5845					sleep
sleep-E	931	Friulian	durmî	26308					sleep
sleep-E	931	Italian	dor'mire	8982					sleep
sleep-E	931	Ladin	DORMIR	9563					sleep
sleep-E	931	Latin	dormīre	20503					sleep
sleep-E	931	Portuguese_ST	duɾˈmiɾ	12888					sleep
sleep-E	931	Provencal	DOURMI	13088					sleep
sleep-E	931	Romansh	durmir	26514					sleep
sleep-E	931	Rumanian_List	a dorˈmi	13485					sleep
sleep-E	931	Sardinian_C	DORMIRI	14076					sleep
sleep-E	931	Sardinian_N	DURMIRE	14474					sleep
sleep-E	931	Spanish	doɾ'miɾ	16047					sleep
sleep-E	931	Walloon	DWERMI	17984					sleep
sleep-F	1058	Breton_ST	'kuskɛt	3087					sleep
sleep-F	1058	Cornish	koska	19814					sleep
sleep-F	1058	Welsh_N	CYSGU	18575					sleep
sleep-H	1746	Irish_B	ˈkɔd̪ˠɪlʲ	8785					sleep
small-B	298	Afrikaans	KLEIN	340					small
small-B	298	Dutch_List	klɛin	5053					small
small-B	298	Flemish	KLEIN	5646					small
small-B	298	Frisian	kli.ən	6432					small
small-B	298	German	kla‿in	6631					small
small-B	298	Luxembourgish	kleng	24108					small
small-B	298	Schwyzerdutsch	chlii	29150					small
small-F	932	Portuguese_ST	pɨˈkenu	12889					small
small-F	932	Spanish	pe'keɲo	16048					small
small-G	1059	Breton_ST	'bi:ãn	3088					small
small-G	1059	Cornish	biən	19815					small
small-G	1059	Old_Irish	becc	28295					small
small-G	1059	Scots_Gaelic	b̊eɡ	23880					small
small-G	1059	Welsh_N	BACH	18576					small
small-H	1173	English	smɔ:l	5252					small
small-H	1173	Old_English	smæl	21488					small
small-H	1173	Old_High_German	smal	28057					small
small-I	1272	Catalan	pə'tit	4067			SS	small-I: alles sehr unklar; Zusammenhang mit small-M?	small
small-I	1272	French	pəti	5846					small
small-I	1272	Provencal	PICHOT	13089					small
small-I	1272	Sardinian_C	PITTIKKU	14077					small
small-I	1272	Walloon	P(I)TIT	17985					small
small-P	2909	Old_English	lȳtel	21487					small
small-K	1540	Faroese	SMAUR	25829					small
small-K	1540	Old_Norse	smár	21771					small
small-K	1540	Rumanian_List	mik	13486	WRONG		SS	wie das? Entspricht das nicht eher lat. mīca ‹Krümchen› < < *sm° ~gr. mikros etc.	small
small-M	1773	Friulian	piçul	26309			SS	small-M: alles sehr unklar; Zusammenhang mit small-I?	small
small-M	1773	Friulian	picinin	31664					small
small-M	1773	Italian	'pikkolo	8983			SS	und piccino, dazu picca (siz. ‹wenig›), picco ‹Spitze›	small
small-M	1773	Ladin	PITSCHEN	9564					small
small-M	1773	Provencal	PICHOUN	26680					small
small-M	1773	Romansh	petschen	26515					small
small-P	2909	Danish	ˈlilə	4853					small
small-P	2909	Faroese	LITIL	5449					small
small-P	2909	Gothic	leitils	20080					small
small-P	2909	Icelandic_ST	ˈliːtɪtl	8394					small
small-P	2909	Norwegian	LITEN	13287					small
small-P	2909	Old_High_German	luzzil	28056					small
small-P	2909	Old_Norse	lítill	21770					small
small-P	2909	Swedish	ˈliːtɛn	16247					small
smell-B	299	Afrikaans	RUIK	341					smell
smell-B	299	Dutch_List	'rœykə(n)	5054					smell
smell-B	299	Flemish	RUIKEN	5647					smell
smell-B	299	German	'ri:çn̩	6632					smell
smell-B	299	Luxembourgish	richen	24184					smell
smell-B	299	Old_High_German	riohhan	28999					smell
smell-G	933	Portuguese_ST	ʃejˈɾaɾ	12890					smell
smell-G	933	Sardinian_C	FRAGAI	14078					smell
smell-H	1060	Breton_ST	'klɛ:vɛt	3089					smell
smell-H	1060	Cornish	klywes	19816					smell
smell-H	1060	Welsh_N	AROGLEUO	18577					smell
smell-K	1327	Danish	ˈlɔg̥d̥ʰə	4854					smell
smell-K	1327	Norwegian	LUKTE	13288					smell
smell-K	1327	Swedish	'lɵkta	16248					smell
smell-L	2917	Frisian	'stjoŋkə	6433					smell
smell-L	2917	Old_English	stincþ	21489					smell
smell-L	2917	Old_High_German	stinkit	28058					smell
smell-M	1379	Faroese	TEVJA	5450					smell
smell-M	1379	Icelandic_ST	THEFA	8395					smell
smell-M	1379	Old_Norse	Þefa	21772					smell
smell-N	1541	Rumanian_List	a mirosi	13487					smell
smell-P	2910	French	sɑ̃tiʀ	5847					smell
smell-P	2910	Italian	sen'tire	8984					smell
smell-P	2910	Provencal	SENTI	13090					smell
smell-P	2910	Romansh	savurar	26681	WRONG		SS	nicht zu smell-P	smell
smell-P	2910	Walloon	SINTI	17986					smell
smell-U	2919	Old_Irish	bolad (nn.)	28296					smell
smell-U	2919	Scots_Gaelic	feuch fàileadh	23959					smell
smell-W	646	Catalan	ulu'ra	4068					smell
smell-W	646	Italian	odo'rare	25834					smell
smell-W	646	Latin	olfacit	20505			SS	?; olēre und odor	smell
smell-W	646	Romansh	odurar	26516					smell
smell-W	646	Spanish	o'leɾ	16049					smell
smoke-A	123	Catalan	fum	4069					smoke
smoke-A	123	French	fyme	5848					smoke
smoke-A	123	Friulian	fum(â)	26311					smoke
smoke-A	123	Gothic	þymiama	20081			SS	d. i. Weihrauch,  Thymian wurde in Brandopfer werwendet, also über Pfanzennamen zu Rauch  (Gr.)	smoke
smoke-A	123	Irish_B	DEATACH, -AIGHE	8787					smoke
smoke-A	123	Italian	'fumo	8985					smoke
smoke-A	123	Ladin	FUM	9566					smoke
smoke-A	123	Latin	fūmus	20506					smoke
smoke-A	123	Luxembourgish	Damp	24247			SS	sieht eher als zu dt. Dampf gehörig aus	smoke
smoke-A	123	Portuguese_ST	'fumu	12891					smoke
smoke-A	123	Provencal	FUM, FUMADO	13091					smoke
smoke-A	123	Romansh	fem	26517					smoke
smoke-A	123	Rumanian_List	fum	13488					smoke
smoke-A	123	Sardinian_C	FUMU	14079					smoke
smoke-A	123	Sardinian_N	UMU	14477					smoke
smoke-A	123	Spanish	'umo	16050					smoke
smoke-A	123	Walloon	FOUMIRE	17987					smoke
smoke-B	300	Afrikaans	ROOK	342					smoke
smoke-B	300	Danish	ʁʌj	4855					smoke
smoke-B	300	Dutch_List	rok	5055					smoke
smoke-B	300	Faroese	ˈrɔikʊr	5451					smoke
smoke-B	300	Flemish	ROOK	5648					smoke
smoke-B	300	Frisian	re:k	6434					smoke
smoke-B	300	German	ra‿ux	6633					smoke
smoke-B	300	Icelandic_ST	ˈreiːkʏr	8396					smoke
smoke-B	300	Norwegian	røyk (røk)	13289					smoke
smoke-B	300	Old_English	rēoc	21490					smoke
smoke-B	300	Old_High_German	rouh	28059					smoke
smoke-B	300	Old_Norse	reykr	21773					smoke
smoke-B	300	Schwyzerdutsch	rouch	29152					smoke
smoke-B	300	Swedish	rø:k	16249					smoke
smoke-E	647	Breton_ST	'mo:gɛt	3090					smoke
smoke-E	647	Cornish	mog	19818					smoke
smoke-E	647	English	sməʊk	5254					smoke
smoke-E	647	Old_English	smoca	21491					smoke
smoke-E	647	Welsh_N	MWG	18578					smoke
smooth-B	301	Afrikaans	GLAD, SAG	343					smooth
smooth-B	301	Danish	g̥lad̥ʰ	4856					smooth
smooth-B	301	Dutch_List	ɣə'lɛik, ɣlɑt	5056					smooth
smooth-B	301	Flemish	GLAD	5649					smooth
smooth-B	301	Frisian	GLAD	6435					smooth
smooth-B	301	German	glat	6634					smooth
smooth-B	301	Luxembourgish	glat	24275					smooth
smooth-B	301	Norwegian	GLATT	13290					smooth
smooth-B	301	Schwyzerdutsch	glatt	29153					smooth
smooth-B	301	Swedish	glat	25844					smooth
smooth-D	532	Catalan	ʎis	4070					smooth
smooth-D	532	French	lis	5849					smooth
smooth-D	532	Friulian	lis	26312					smooth
smooth-D	532	Italian	'liʃʃo	25838					smooth
smooth-D	532	Portuguese_ST	'lizu	12892					smooth
smooth-D	532	Sardinian_C	LISU	14080					smooth
smooth-D	532	Spanish	'liso	16051					smooth
smooth-D	532	Walloon	LISSE	17988					smooth
smooth-F	2930	Irish_B	mʲiːnʲ	25854					smooth
smooth-F	2930	Scots_Gaelic	miːn	24060					smooth
smooth-J	2922	Breton_ST	lẽwn	3091					smooth
smooth-J	2922	Cornish	leven	19819					smooth
smooth-J	2922	Faroese	ˈslatːʊr	5452					smooth
smooth-J	2922	Gothic	slaíhts	20082			SS	dt. schlicht und schlecht	smooth
smooth-J	2922	Icelandic_ST	SLETTR	8397					smooth
smooth-J	2922	Irish_B	LIMHTHA	25858					smooth
smooth-J	2922	Latin	ˈlewis	20507			SS	recte: lēvis (nicht lĕvis!); Zusammenhang mit sl°??? Kaum! Latin_M (niermeyer) lēviga ‹Seifenlauge›	smooth
smooth-J	2922	Old_High_German	sleht	28060					smooth
smooth-J	2922	Old_Norse	sléttr	21774					smooth
smooth-J	2922	Swedish	slɛːt	16250					smooth
smooth-J	2922	Welsh_N	LLYFN	18579					smooth
smooth-O	2925	Flemish	EFFEN	25848					smooth
smooth-O	2925	Norwegian	JEVN	25847					smooth
smooth-Q	2927	English	smu:ð	5255			SS	keine Anschlüsse → eigene Subgruppe smooth-?	smooth
smooth-Q	2927	Old_English	smēþe	21492			SS	keine Anschlüsse → eigene Subgruppe smooth-?	smooth
smooth-R	2928	Breton_ST	flu:r	25842					smooth
smooth-S	2929	Italian	'pjano	8986					smooth
smooth-S	2929	Provencal	PLANIE	25840					smooth
smooth-S	2929	Sardinian_N	PRANU	14478					smooth
smooth-T	3175	Ladin	GLISCH	9567			SS	gehört näher zu smooth-D, cf. DRG zu GLISCHAR II	smooth
smooth-T	3175	Romansh	glisch	26518			SS	gehört näher zu smooth-D, cf. DRG zu GLISCHAR II	smooth
snake-B	302	Afrikaans	SLANG	344					snake
snake-B	302	Danish	ˈslɑŋə	4857					snake
snake-B	302	Dutch_List	slɑŋ	5057					snake
snake-B	302	Faroese	ALANGA	25865					snake
snake-B	302	Flemish	SLANG	5650					snake
snake-B	302	Frisian	'slaŋ(ə)	6436					snake
snake-B	302	German	'ʃlaŋə	6635					snake
snake-B	302	Icelandic_ST	ˈstlauŋka	26978					snake
snake-B	302	Luxembourgish	Schlaang	24126					snake
snake-B	302	Old_High_German	slango	28998					snake
snake-B	302	Schwyzerdutsch	schlange	29154					snake
snake-D	648	Latin	anguis	20508					snake
snake-E	825	Catalan	seɾp, səɾ'pen	4071					snake
snake-E	825	Cornish	sarf	19821					snake
snake-E	825	French	sɛʀpɑ̃	5850					snake
snake-E	825	Friulian	sarpint	26313					snake
snake-E	825	Italian	'sɛrpe	8987					snake
snake-E	825	Ladin	SERP, ZERP	9568					snake
snake-E	825	Latin	ˈserpeːns	20509					snake
snake-E	825	Portuguese_ST	sɨɾˈpẽtɨ	26803					snake
snake-E	825	Provencal	SERP, SERPENT	13093					snake
snake-E	825	Romansh	serp	26519					snake
snake-E	825	Rumanian_List	ˈʃarpe	13490					snake
snake-E	825	Sardinian_C	SERPENTI	14081					snake
snake-E	825	Sardinian_N	THERPENTE	14479					snake
snake-E	825	Spanish	seɾ'pjente	27232					snake
snake-E	825	Walloon	SIERPINT, CHERPINT	17989					snake
snake-F	934	Portuguese_ST	ˈkɔβɾɐ	12893					snake
snake-F	934	Spanish	CULEBRA	16052					snake
snake-G	1062	Breton_ST	'naɛr	3092					snake
snake-G	1062	Cornish	nader	19824					snake
snake-G	1062	Cornish	aer	19823					snake
snake-G	1062	Gothic	adrs	20084					snake
snake-G	1062	Irish_B	NATHAIR NIMHE	8789					snake
snake-G	1062	Old_English	nædre	21494					snake
snake-G	1062	Old_Irish	nathir	28299					snake
snake-G	1062	Old_Norse	naðr	21776					snake
snake-G	1062	Scots_Gaelic	nathair	23900					snake
snake-G	1062	Welsh_N	NEIDR	18580					snake
snake-J	1358	English	sneɪk	5256					snake
snake-J	1358	Icelandic_ST	ˈstnauːkʏr	26977					snake
snake-J	1358	Old_English	snaca	21495					snake
snake-K	1380	Faroese	(HOGG)ORMUR	5453					snake
snake-K	1380	Gothic	waúrms	20083					snake
snake-K	1380	Icelandic_ST	ˈɔrmʏr	8398					snake
snake-K	1380	Norwegian	ORM	13291					snake
snake-K	1380	Old_English	wyrm	21493					snake
snake-K	1380	Old_High_German	wurm	28063					snake
snake-K	1380	Old_Norse	ormr	21775					snake
snake-K	1380	Swedish	ʊrm	16251					snake
snow-B	303	Afrikaans	KAPOK, SNEEU	345					snow
snow-B	303	Catalan	new	4072					snow
snow-B	303	Danish	sne	4858					snow
snow-B	303	Dutch_List	snew	5058					snow
snow-B	303	English	snəʊ	5257					snow
snow-B	303	Flemish	SNEEUW	5651					snow
snow-B	303	French	nɛʒ	5851					snow
snow-B	303	Frisian	sni.ə	6437					snow
snow-B	303	Friulian	nêf	26314					snow
snow-B	303	German	ʃne:	6636					snow
snow-B	303	Gothic	snaiws	20085					snow
snow-B	303	Icelandic_ST	SNJOR	8399					snow
snow-B	303	Irish_B	ˈʃnʲãxt̪ˠə	8790					snow
snow-B	303	Italian	'neve	8988					snow
snow-B	303	Ladin	NAIV	9569					snow
snow-B	303	Latin	nix	20510					snow
snow-B	303	Luxembourgish	Schnéi	24245					snow
snow-B	303	Norwegian	SNE	13292					snow
snow-B	303	Old_English	snāw	21496					snow
snow-B	303	Old_High_German	snēo	28064					snow
snow-B	303	Old_Irish	snechte	28300					snow
snow-B	303	Old_Norse	snjór	21777					snow
snow-B	303	Portuguese_ST	ˈnɛvɨ	12894					snow
snow-B	303	Romansh	naiv	26520					snow
snow-B	303	Sardinian_C	NI	14082					snow
snow-B	303	Schwyzerdutsch	schnee	29155					snow
snow-B	303	Scots_Gaelic	sneachd	24024					snow
snow-B	303	Spanish	'njeβe	16053					snow
snow-B	303	Swedish	snøː	16252					snow
snow-B	303	Walloon	NIVAYE	17990					snow
snow-C	480	Rumanian_List	zəˈpadə	13491	LOAN	Slavic			snow
snow-E	1063	Breton_ST	ɛrx	3093					snow
snow-E	1063	Cornish	er	19825					snow
snow-E	1063	Welsh_N	EIRA, OD	18581					snow
some-A	127	Cornish	nebes	19828					some
some-B	304	Danish	ˈnoən	4859					some
some-B	304	Faroese	ˈnakrɪr	5455					some
some-B	304	Icelandic_ST	NOKKRIR	8400					some
some-B	304	Norwegian	NOEN	13293					some
some-B	304	Old_Norse	nøkkorir	21779					some
some-B	304	Swedish	ˈnoːˌgra	16253					some
some-D	2950	Cornish	radn	19826					some
some-D	2950	Cornish	re	19827					some
some-E	1747	Irish_B	EIGIN	8791					some
some-H	2166	Irish_B	ɾˠɪɲtʲ	26911					some
some-H	2166	Welsh_N	RHAI	18582					some
some-L	2937	Catalan	əl’ɣun	27091			SS	some-L ist disparat	some
some-L	2937	Catalan	COLCOM	4073					some
some-L	2937	Cornish	nebes	19828	WRONG		SS	??	some
some-L	2937	French	kɛlk	5852					some
some-L	2937	Friulian	cualchi	26683					some
some-L	2937	Italian	al'kuni	8989			SS	*alicunum < aliqu(em) unum	some
some-L	2937	Ladin	ALCH	9570					some
some-L	2937	Ladin	QUALCHE	25880					some
some-L	2937	Latin	ˈalɪkʷiː	20511					some
some-L	2937	Portuguese_ST	aɫˈɣũʃ	12895					some
